Time Elapsed,CPU%,Memory(KB),Memory(MB)
0.005890607833862305,0.0,3012,2
1.0069098472595215,0.0,3012,2
2.0078957080841064,0.0,3012,2
3.010964870452881,0.0,3012,2
4.0118818283081055,0.0,3012,2
5.012195825576782,0.0,3012,2
6.012402772903442,0.0,3012,2
7.012589693069458,0.0,3012,2
8.012804746627808,0.0,3012,2
9.013832807540894,0.0,3012,2
10.014017581939697,0.0,3012,2
11.019724607467651,0.0,3012,2
12.024126768112183,0.0,3012,2
13.025770902633667,0.0,3012,2
14.026165962219238,0.0,3012,2
15.026635885238647,0.0,3012,2
16.026933908462524,0.0,3012,2
17.02764582633972,0.0,3012,2
18.027875900268555,0.0,3012,2
19.028191804885864,0.0,3012,2
20.02866268157959,0.0,3012,2
21.02950382232666,0.0,3012,2
22.02987289428711,0.0,3012,2
23.03548288345337,0.0,3012,2
24.03675866127014,0.0,3012,2
25.03745675086975,0.0,3012,2
26.037792921066284,0.0,3012,2
27.038391590118408,0.0,3012,2
28.039201021194458,0.0,3012,2
29.03943181037903,0.0,3012,2
30.039625883102417,0.0,3012,2
31.039877891540527,0.0,3012,2
32.0401668548584,0.0,3012,2
33.04131078720093,0.0,3012,2
34.04178977012634,0.0,3012,2
35.047345876693726,0.0,3012,2
36.04876971244812,0.0,3012,2
37.050055742263794,0.0,3012,2
38.05031371116638,0.0,3012,2
39.05065703392029,0.0,3012,2
40.050909757614136,0.0,3012,2
41.05124473571777,0.0,3012,2
42.051724672317505,0.0,3012,2
43.052231788635254,0.0,3012,2
44.05269384384155,0.0,3012,2
45.05310583114624,0.0,3012,2
46.053340911865234,0.0,3012,2
47.05909776687622,0.0,3012,2
48.0649619102478,0.0,3012,2
49.06584286689758,0.0,3012,2
50.06624364852905,0.0,3012,2
51.06718182563782,0.0,3012,2
52.06761384010315,0.0,3012,2
53.06804299354553,0.0,3012,2
54.06894063949585,0.0,3012,2
55.069923639297485,0.0,3012,2
56.07022786140442,0.0,3012,2
57.070430755615234,0.0,3012,2
58.07066798210144,0.0,3012,2
59.07089161872864,0.0,3012,2
60.07118892669678,0.0,3012,2
61.07140874862671,0.0,3012,2
62.07165884971619,0.0,3012,2
63.07293677330017,0.0,3012,2
64.07376790046692,0.0,3012,2
65.07488584518433,0.0,3012,2
66.07512664794922,0.0,3012,2
67.07572293281555,0.0,3012,2
68.07602977752686,0.0,3012,2
69.08128476142883,0.0,3012,2
70.08685779571533,0.0,3012,2
71.08739471435547,0.0,3012,2
72.08761596679688,0.0,3012,2
73.08784484863281,0.0,3012,2
74.08806085586548,0.0,3012,2
75.08855867385864,0.0,3012,2
76.08882975578308,0.0,3012,2
77.08916282653809,0.0,3012,2
78.08950781822205,0.0,3012,2
79.08983182907104,0.0,3012,2
80.09050178527832,0.0,3012,2
81.09098386764526,0.0,3012,2
82.09153985977173,0.0,3012,2
83.09241271018982,0.0,3012,2
84.09265685081482,0.0,3012,2
85.09346580505371,0.0,3012,2
86.09535694122314,0.0,3012,2
87.09753489494324,0.0,3012,2
88.09848499298096,0.0,3012,2
89.09886693954468,0.0,3012,2
90.09952998161316,0.0,3012,2
91.10476493835449,0.0,3012,2
92.11030173301697,0.0,3012,2
93.11376094818115,0.0,3012,2
94.11766576766968,0.0,3012,2
95.11827778816223,0.0,3012,2
96.1185610294342,0.0,3012,2
97.11926078796387,0.0,3012,2
98.11998391151428,0.0,3012,2
99.12120485305786,0.0,3012,2
100.12165379524231,0.0,3012,2
101.12275981903076,0.0,3012,2
102.12306261062622,0.0,3012,2
103.12333273887634,0.0,3012,2
104.12364387512207,0.0,3012,2
105.12393569946289,0.0,3012,2
106.12461590766907,0.0,3012,2
107.12503576278687,0.0,3012,2
108.125324010849,0.0,3012,2
109.12569689750671,0.0,3012,2
110.12704467773438,0.0,3012,2
111.12735486030579,0.0,3012,2
112.12777495384216,0.0,3012,2
113.1299479007721,0.0,3012,2
114.13559675216675,0.0,3012,2
115.14158797264099,0.0,3012,2
