Time Elapsed,CPU%,Memory(KB),Memory(MB)
289.3562362194061,117.8,156972,153
290.3578886985779,0.0,156972,153
291.35857486724854,198.9,156972,153
292.35961723327637,335.8,156972,153
293.36113381385803,339.6,156972,153
294.36261010169983,337.7,156972,153
295.3635745048523,334.8,156972,153
296.3645884990692,331.9,156972,153
297.3656277656555,326.8,156972,153
298.36657524108887,326.8,156972,153
299.36758065223694,325.8,156972,153
300.3686752319336,327.8,156972,153
301.370751619339,155.7,155660,152
302.3727066516876,0.0,155660,152
303.3735568523407,166.9,153636,150
304.3746085166931,331.8,153636,150
305.37612557411194,342.6,153636,150
306.3775691986084,334.6,154276,150
307.3785169124603,329.8,155300,151
308.3795545101166,329.8,156324,152
309.38062930107117,329.8,156324,152
310.3816797733307,326.8,156324,152
311.3826470375061,326.9,157092,153
312.3836851119995,326.8,157092,153
313.38531470298767,195.8,156460,152
314.386714220047,0.0,156460,152
315.3876221179962,124.9,156460,152
316.38859963417053,327.8,156460,152
317.39007353782654,338.6,156460,152
318.3916664123535,331.6,155452,151
319.3926169872284,328.8,155452,151
320.39364218711853,337.8,155452,151
321.39461040496826,326.8,155452,151
322.3955731391907,326.8,155452,151
323.39663195610046,326.8,155580,151
324.3975832462311,326.8,155580,151
325.39886140823364,231.8,155580,151
326.39957451820374,0.0,155580,151
327.40059542655945,87.9,155580,151
328.4015464782715,328.8,155580,151
329.4025411605835,336.8,155580,151
330.4036123752594,342.8,155580,151
331.40468430519104,335.8,155580,151
332.405597448349,333.9,155580,151
333.40668869018555,331.8,155580,151
334.40769028663635,331.8,155580,151
335.4085884094238,325.8,155580,151
336.4096121788025,324.8,155580,151
337.41122674942017,268.7,155580,151
338.4128186702728,0.0,155580,151
339.41432309150696,50.9,155580,151
340.41557788848877,323.7,155580,151
341.41659283638,338.8,155580,151
342.4175775051117,331.8,155580,151
343.4185211658478,331.8,155708,152
344.4196066856384,335.8,156220,152
345.42051339149475,328.8,156732,153
346.4216778278351,328.7,156732,153
347.4226083755493,328.9,157756,154
348.4236524105072,326.8,157756,154
349.4245071411133,306.9,157756,154
350.4260218143463,0.0,157756,154
351.42666149139404,16.0,157756,154
352.4276006221771,332.8,157756,154
353.4286093711853,339.8,157756,154
354.4296112060547,327.8,157756,154
355.4306116104126,327.8,157756,154
356.4316461086273,327.8,157756,154
357.4326560497284,326.8,157756,154
358.4336357116699,325.8,157756,154
359.4346513748169,329.8,157756,154
360.43559169769287,331.8,157756,154
361.436589717865,330.8,157756,154
362.43770480155945,15.0,157204,153
363.43941378593445,0.0,157204,153
364.44061255455017,304.8,157204,153
365.4415559768677,336.8,157204,153
366.44264101982117,333.8,157204,153
367.443608045578,333.8,157204,153
368.444623708725,317.8,157204,153
369.4455931186676,331.8,157204,153
370.446608543396,333.8,157204,153
371.4475944042206,329.8,157204,153
372.44924759864807,322.6,157204,153
373.45059037208557,326.7,157204,153
374.45262336730957,48.9,156308,152
375.4542558193207,0.0,156308,152
376.4562940597534,0.0,156308,152
