Time Elapsed,CPU%,Memory(KB),Memory(MB)
1.0059881210327148,1.0,1780,1
2.007148504257202,91.9,2040,1
3.0081627368927,49.0,2040,1
4.009162425994873,44.0,2040,1
5.010168552398682,95.9,2040,1
6.011407852172852,7.0,2040,1
7.012158155441284,87.0,2040,1
8.013406038284302,53.9,2040,1
9.014158010482788,39.0,2040,1
10.01518201828003,93.9,2040,1
11.016756057739258,12.0,2040,1
12.018158435821533,80.9,2040,1
13.019391059875488,57.9,2040,1
14.02013635635376,35.0,2040,1
15.021154642105103,93.9,2040,1
16.022385835647583,10.0,2040,1
17.02317523956299,84.0,2040,1
18.024481296539307,58.9,2040,1
19.025169849395752,35.0,2040,1
20.026194095611572,92.9,2040,1
21.028027057647705,13.0,2040,1
22.029144048690796,80.9,2040,1
23.030412435531616,60.9,2040,1
24.031180381774902,33.0,2040,1
25.032174825668335,93.9,2040,1
26.034219980239868,14.0,2040,1
27.0351619720459,77.0,2424,2
28.037028789520264,71.9,2552,2
29.038147926330566,20.0,2680,2
30.039178133010864,93.9,2808,2
31.041324377059937,31.9,2808,2
32.04267978668213,61.9,2936,2
33.04438924789429,73.9,3064,2
34.045193910598755,16.0,2668,2
35.046690702438354,93.9,2796,2
36.048778772354126,29.9,2796,2
37.05015516281128,62.9,2924,2
38.051581144332886,71.9,3180,3
39.052573680877686,19.0,3180,3
40.05319356918335,92.0,3308,3
41.05439043045044,23.0,3436,3
42.05509805679321,64.0,3436,3
43.05717444419861,85.8,3436,3
44.058159828186035,3.0,3436,3
45.059160232543945,88.9,3436,3
46.06033682823181,58.0,3436,3
47.061216831207275,34.0,3436,3
48.062214851379395,91.9,3436,3
49.063504219055176,34.0,3436,3
50.06416058540344,58.0,3436,3
51.06589698791504,82.9,3436,3
52.0671546459198,4.0,3564,3
53.06838870048523,84.9,3948,3
54.070101261138916,65.9,3948,3
55.071165323257446,13.0,4076,3
56.07216715812683,85.9,4152,4
57.07428002357483,37.9,4152,4
58.075161933898926,47.0,4056,3
59.07620358467102,86.9,4152,4
60.07734298706055,18.0,4152,4
61.07814049720764,69.0,4228,4
62.080111503601074,73.9,4204,4
63.08116149902344,8.0,4588,4
64.0822069644928,83.9,4428,4
65.08402490615845,46.9,4428,4
66.08516931533813,41.0,4408,4
67.08622694015503,86.9,4920,4
68.08733534812927,19.0,4920,4
69.08820414543152,66.0,4608,4
70.08919501304626,86.0,4992,4
71.09151864051819,1.0,4992,4
72.09220218658447,82.0,4500,4
73.09343910217285,58.9,4500,4
74.09415292739868,26.0,4628,4
75.0951931476593,86.9,4312,4
76.09638381004333,28.0,4312,4
77.09714722633362,59.0,4312,4
78.09838056564331,80.9,4312,4
79.10003876686096,0.0,4312,4
