Time Elapsed,CPU%,Memory(KB),Memory(MB)
0.007616758346557617,0.0,2728,2
1.009476661682129,99.9324,4768,4
2.011359214782715,100.30948685857322,5484,5
3.013354778289795,99.91760598503741,5920,5
4.015490531921387,99.93167082294264,6568,6
5.01704478263855,100.19180000000001,6792,6
6.018756866455078,100.31329161451814,7304,7
7.020368337631226,99.96424469413233,7616,7
8.021995782852173,100.30778473091364,8132,7
9.023983716964722,100.06831460674157,8428,8
10.025814294815063,100.43779448621555,8696,8
11.0274019241333,100.08170000000001,8952,8
12.02904486656189,100.3142928660826,9440,9
13.03056287765503,100.16879999999999,9656,9
14.033423662185669,100.33674185463659,9808,9
15.034115076065063,100.07041198501874,10320,10
16.036205530166626,100.30077596996246,10396,10
17.03771448135376,100.3211013767209,10812,10
18.03944492340088,100.30858573216521,11080,10
19.04219341278076,100.0543320848939,11216,10
20.044059991836548,100.06451935081148,11480,11
21.0460422039032,100.1903,11736,11
22.048607349395752,100.15930087390761,12140,11
23.05022668838501,100.15919899874844,12140,11
24.051865577697754,100.1687,12468,12
25.053255319595337,100.21967459324155,12724,12
26.054683208465576,100.06611735330837,12952,12
27.056135892868042,99.9685393258427,13208,12
28.058449029922485,100.02164588528679,13380,13
29.05995011329651,100.0645,13652,13
30.06199836730957,100.06701622971286,13768,13
31.06338667869568,100.06771535580525,14024,13
32.06501269340515,100.08840000000001,14280,13
33.06720328330994,100.06701622971286,14536,14
34.0694477558136,99.90256537982566,14792,14
35.07115149497986,100.09209999999999,14976,14
36.07270383834839,99.93097256857855,15232,14
37.075002908706665,100.06861423220974,15232,14
38.07667398452759,99.94304239401495,15508,15
39.07864236831665,100.06072409488141,15712,15
40.080435276031494,100.06322097378278,15968,15
41.08183479309082,99.84329177057356,16116,15
42.08372688293457,99.94154613466334,16372,15
43.085007429122925,99.9685393258427,16612,16
44.086941719055176,100.28425531914893,16808,16
45.08893013000488,99.94403990024938,16808,16
46.090540170669556,99.80752179327523,17196,16
47.092045068740845,100.09360000000001,17292,16
