Time Elapsed,CPU%,Memory(KB),Memory(MB)
0.5008797645568848,109.9,148304,144
1.0018749237060547,99.9,149200,145
1.502906322479248,99.9,149712,146
2.003838300704956,99.9,149840,146
2.5048792362213135,99.9,151916,148
3.005911111831665,99.9,151916,148
3.5069382190704346,99.9,151916,148
4.007875919342041,99.9,151916,148
4.508906364440918,97.9,151916,148
5.0099101066589355,99.9,151916,148
5.5108819007873535,99.9,151916,148
6.011840343475342,99.9,151916,148
6.512842893600464,101.9,153984,150
7.013814449310303,99.9,153984,150
7.514803409576416,99.9,153984,150
8.015852928161621,99.9,153984,150
8.51684021949768,97.9,153984,150
9.017900705337524,99.9,153984,150
9.518869400024414,99.9,153984,150
10.019870042800903,99.9,153984,150
10.520872354507446,99.9,153984,150
11.021882057189941,99.9,153984,150
11.522929906845093,99.9,153984,150
12.023857831954956,99.9,153984,150
12.52493405342102,97.9,153984,150
13.025880336761475,99.9,156088,152
13.5268394947052,99.9,156088,152
14.027872562408447,99.9,156088,152
14.528883934020996,97.9,156088,152
15.029897212982178,99.9,156088,152
15.530879259109497,99.9,156088,152
16.031867265701294,99.9,156088,152
16.532870292663574,97.9,156088,152
17.033885955810547,101.9,156088,152
17.534867763519287,97.9,156088,152
18.03587508201599,99.9,156088,152
18.53691339492798,99.9,156088,152
19.037961959838867,99.9,156088,152
19.53882670402527,99.9,158136,154
20.039867877960205,101.9,158136,154
20.5409095287323,97.9,158136,154
21.04189109802246,99.9,158136,154
21.542882680892944,99.9,158136,154
22.043869495391846,99.9,158136,154
22.54488444328308,99.9,158136,154
23.045931100845337,99.9,158136,154
23.546875476837158,99.9,158136,154
24.04789900779724,97.9,158136,154
24.548882484436035,99.9,158136,154
25.049843549728394,99.9,158136,154
25.550854921340942,99.9,158136,154
26.05187678337097,99.9,158136,154
26.55286169052124,99.9,158136,154
27.05389976501465,99.9,158136,154
27.554880619049072,97.9,158136,154
28.05587673187256,99.9,158136,154
28.556886911392212,99.9,158136,154
29.05788779258728,99.9,158136,154
29.55893111228943,99.9,160184,156
30.059849500656128,99.9,160184,156
30.560890197753906,97.9,160184,156
31.0619375705719,99.9,160184,156
31.56285309791565,99.9,160184,156
32.06406021118164,99.9,160184,156
32.56487035751343,99.9,160184,156
33.065876483917236,99.9,160184,156
33.566869497299194,99.9,160184,156
34.06786608695984,97.9,160184,156
34.568854331970215,99.9,160184,156
35.06983304023743,99.9,160184,156
35.57084059715271,99.9,160184,156
36.07186317443848,99.9,160184,156
36.57284188270569,99.9,160184,156
37.073896169662476,97.9,160184,156
37.57515072822571,99.9,160184,156
38.0758912563324,99.9,160184,156
38.57688117027283,99.9,160184,156
39.07790970802307,99.9,160184,156
39.579020738601685,97.9,162232,158
40.0798704624176,101.9,162232,158
40.58088445663452,99.9,162232,158
41.08187770843506,99.9,162232,158
41.5829131603241,99.9,162232,158
42.08387231826782,97.9,162232,158
42.58490610122681,99.9,162232,158
43.085891246795654,99.9,162232,158
43.58686590194702,99.9,162232,158
44.087841749191284,99.9,162232,158
44.588874101638794,99.9,162232,158
45.089911222457886,99.9,162232,158
45.590903520584106,99.9,162232,158
46.09188961982727,99.9,162232,158
46.59291863441467,97.9,162232,158
47.09386968612671,99.9,162232,158
47.59487962722778,99.9,162232,158
48.0958731174469,99.9,164284,160
48.59686517715454,99.9,164284,160
49.09792232513428,97.9,-72360,-71
