Time Elapsed,CPU%,Memory(KB),Memory(MB)
0.5007855892181396,97.9,1932,1
1.0017735958099365,99.9,2444,2
1.5027730464935303,99.9,2700,2
2.0038034915924072,99.9,3212,3
2.5047767162323,99.9,3468,3
3.005753517150879,99.9,3724,3
3.506772518157959,99.9,3852,3
4.007821559906006,99.9,4108,4
4.50872015953064,99.9,4236,4
5.009747505187988,101.9,4492,4
5.510771751403809,97.9,4748,4
6.011823415756226,99.9,4876,4
6.512889385223389,99.9,5132,5
7.013951301574707,99.9,5260,5
7.514808177947998,99.9,5516,5
8.015846252441406,99.9,5644,5
8.51681137084961,99.9,5772,5
9.017794847488403,99.9,5900,5
9.518772840499878,99.9,6028,5
10.019763469696045,99.9,6156,6
10.520782947540283,99.9,6284,6
11.021754026412964,99.9,6540,6
11.522791624069214,99.9,6668,6
12.023812770843506,99.9,6796,6
12.52476954460144,99.9,6924,6
13.025785684585571,99.9,7052,6
13.526758909225464,99.9,7308,7
14.02775263786316,99.9,7436,7
14.528750658035278,99.9,7564,7
15.029717922210693,99.9,7692,7
15.530712842941284,99.9,7948,7
16.031691789627075,99.9,8076,7
16.532695055007935,101.9,8204,8
17.033673524856567,99.9,8332,8
17.53467583656311,99.9,8460,8
18.03565502166748,99.9,8588,8
18.53662872314453,99.9,8716,8
19.037620782852173,99.9,8844,8
19.53861165046692,99.9,8972,8
20.039589405059814,99.9,9100,8
20.540591716766357,99.9,9228,9
21.041572332382202,99.9,9356,9
21.542580127716064,99.9,9484,9
22.043580055236816,99.9,9612,9
22.54456663131714,99.9,9740,9
23.045541763305664,99.9,9868,9
23.54654335975647,99.9,9996,9
24.0475435256958,99.9,9996,9
24.548550128936768,99.9,10124,9
25.049559593200684,99.9,10252,10
25.55051064491272,99.9,10380,10
26.051539659500122,99.9,10380,10
26.552550554275513,99.9,10508,10
27.05353283882141,99.9,10636,10
27.55453085899353,101.9,10764,10
28.055506229400635,99.9,10892,10
28.556495189666748,99.9,11020,10
29.057472229003906,99.9,11148,10
29.558470726013184,99.9,11276,11
30.059460639953613,99.9,11404,11
30.56048345565796,99.9,11532,11
31.06137728691101,99.9,11660,11
31.56237006187439,99.9,11660,11
32.06337380409241,99.9,11916,11
32.56442475318909,99.9,11916,11
33.06545567512512,99.9,12044,11
33.56650114059448,99.9,12172,11
34.06746435165405,99.9,12300,12
34.56849527359009,99.9,12300,12
35.069525480270386,99.9,12428,12
35.570534229278564,99.9,12556,12
36.07159495353699,99.9,12684,12
36.57260203361511,99.9,12684,12
37.073649168014526,99.9,12812,12
37.574745893478394,99.9,12940,12
38.07575225830078,99.9,13068,12
38.5767297744751,99.9,13068,12
39.07771062850952,99.9,13196,12
39.57868814468384,99.9,13324,13
40.079700231552124,99.9,13452,13
40.58068823814392,99.9,13452,13
41.081679821014404,99.9,13580,13
41.582674503326416,99.9,13836,13
42.083818435668945,99.9,13836,13
42.58477020263672,99.9,13964,13
43.08575963973999,99.9,13964,13
43.58678317070007,101.9,14092,13
44.08776044845581,99.9,14220,13
44.58875823020935,99.9,14348,14
45.08977484703064,97.9,14348,14
45.59078526496887,99.9,14604,14
46.09176182746887,99.9,14604,14
46.5927939414978,99.9,14732,14
47.09376835823059,99.9,14860,14
47.594764709472656,99.9,14860,14
